IMPHY_ID,SMILES
IMPHY013233,CCCCCC(=O)CCCCCCCCCCCCCCCCCCC(CCCCCCCC(CC)C)O
IMPHY013234,OCC1OC(OC2C(O)COC(C2OC(=O)/C=C/c2ccc(cc2)O)OC(=O)C23CCC(CC3C3=CCC4C(C3(CC2O)C)(C)CCC2C4(C)CCC(C2(C)C)OC2OC(C(=O)O)C(C(C2O)O)O)(C)C)C(C(C1O)O)O
IMPHY013235,OCC1OC(OC2C(O)COC(C2OC(=O)CCc2ccc(cc2)O)OC(=O)C23CCC(CC3C3=CCC4C(C3(CC2O)C)(C)CCC2C4(C)CCC(C2(C)C)OC2OC(C(=O)O)C(C(C2O)O)O)(C)C)C(C(C1O)O)O
IMPHY013236,OCC1OC(OC2C(O)COC(C2OC(=O)CCc2ccc(c(c2)OC)O)OC(=O)C23CCC(CC3C3=CCC4C(C3(CC2O)C)(C)CCC2C4(C)CCC(C2(C)C)OC2OC(C(=O)O)C(C(C2O)O)O)(C)C)C(C(C1O)O)O
IMPHY013237,OCC1OC(OC2C(O)COC(C2OC(=O)/C=C/c2ccc(cc2)O)OC(=O)C23CCC(CC3C3=CCC4C(C3(CC2O)C)(C)CCC2C4(C)CCC(C2(C)C)O)(C)C)C(C(C1O)O)O
IMPHY013238,OCC1OC(OC2C(O)COC(C2OC(=O)CCc2ccc(cc2)O)OC(=O)C23CCC(CC3C3=CCC4C(C3(CC2O)C)(C)CCC2C4(C)CCC(C2(C)C)O)(C)C)C(C(C1O)O)O
IMPHY013239,OCC1OC(OC2C(O)COC(C2OC(=O)CCc2ccc(c(c2)OC)O)OC(=O)C23CCC(CC3C3=CCC4C(C3(CC2O)C)(C)CCC2C4(C)CCC(C2(C)C)O)(C)C)C(C(C1O)O)O
IMPHY013240,OCC1OC(OC2C(O)COC(C2OC(=O)/C=C/c2ccc(cc2)OC2OC(CO)C(C(C2O)O)O)OC(=O)C23CCC(CC3C3=CCC4C(C3(CC2O)C)(C)CCC2C4(C)CCC(C2(C)C)OC2OC(C(=O)O)C(C(C2O)O)O)(C)C)C(C(C1O)O)O
IMPHY013241,OCC1OC(OC2C(O)COC(C2OC(=O)CCc2ccc(cc2)OC2OC(CO)C(C(C2O)O)O)OC(=O)C23CCC(CC3C3=CCC4C(C3(CC2O)C)(C)CCC2C4(C)CCC(C2(C)C)OC2OC(C(=O)O)C(C(C2O)O)O)(C)C)C(C(C1O)O)O
IMPHY013242,OCC1OC(OC2C(O)COC(C2OC(=O)/C=C/c2ccc(cc2)OC2OC(CO)C(C(C2O)O)O)OC(=O)C23CCC(CC3C3=CCC4C(C3(CC2O)C)(C)CCC2C4(C)CCC(C2(C)C)O)(C)C)C(C(C1O)O)O
IMPHY013243,OCC1OC(OC2C(O)COC(C2OC(=O)CCc2ccc(c(c2)OC)OC2OC(CO)C(C(C2O)O)O)OC(=O)C23CCC(CC3C3=CCC4C(C3(CC2O)C)(C)CCC2C4(C)CCC(C2(C)C)OC2OC(C(=O)O)C(C(C2O)O)O)(C)C)C(C(C1O)O)O
IMPHY013244,COc1ccc2c(c1O)c(=O)c1c(o2)cc(cc1O)O
IMPHY013245,OC1C(O)OC(C(C1O)OC(=O)c1cc(O)c(c(c1c1c(O)c(O)c2c3c1c(=O)oc1c3c(c(=O)o2)cc(c1O)O)O)O)COC(=O)c1cc(O)c(c(c1)O)O
IMPHY013246,O=C(c1ccccc1)OCC1(O)C=CC(C(C1O)O)OC(=O)c1ccccc1
IMPHY013247,CC[C@@H](C(C)C)/C=C/[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)OC(=O)/C=C/c1ccc(c(c1)OC)O)C
IMPHY013248,CC(CCC1=CC[C@H]2[C@@H](C[C@@H]1C)OC(=O)C2=C)O
IMPHY013249,Oc1ccc(cc1)c1coc2c(c1=O)cccc2O
IMPHY013250,O[C@H]1C[C@@]2(C)[C@@H](C[C@H]1O)C(=O)C=C1[C@@H]2CC[C@]2([C@@]1(O)CC[C@@H]2[C@](CCC(C(O)(C)C)O)(O)C)C
IMPHY013251,CC1=C[C@@]23C[C@H]1CC[C@H]3[C@@]13[C@H](CC2)[C@@](C)(CCC1)C(=O)OC3
IMPHY013252,OCCCCCCCCCCCCCCCCCO
IMPHY013253,Oc1c2C=CC(Oc2cc2c1c(=O)c1c(o2)c(O)c2c(c1)C=CC(O2)(C)C)(C)C
IMPHY013254,OC1CC(=O)C(=C(O1)C)O
IMPHY013255,COc1ccc2c(c1Oc1c(O)cc(c3c1oc(=O)cc3)O)oc(=O)cc2
IMPHY013256,O[C@H]1C[C@H](O)C([C@H]2[C@@]1(C)[C@H]1CC=C3[C@@]([C@@]1(CC2)C)(C)CC[C@@]1([C@H]3CC(C)(C)CC1)C)(C)C
IMPHY013257,COc1c(O)c2c(c(c1C(C)C)O)C(=O)C[C@@H]1[C@]2(C)CCCC1(C)C
IMPHY013258,COc1c2C(=O)CC(Oc2c(c(c1C)O)C)c1ccccc1
IMPHY013259,CO[C@H]1CCO[C@@H]2[C@@]1(O)O[C@@H]1C[C@@]3(C)C(=C[C@H]1O2)CC[C@@H]1[C@@H]3CC[C@]2([C@]1(O)CC[C@@H]2C1=CC(=O)OC1)C
IMPHY013260,CC([C@@H](CC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC(=O)C2=CC(=O)CC[C@]12C)C)C)C
IMPHY013261,OC[C@H]([C@H](c1ccc(cc1)O)/C=C/c1ccc(cc1)O)O
IMPHY013262,O=C1OC2CCN3C2C(CC3)COC(=O)C(C(C1C)(C)O)(C)O
IMPHY013263,C[C@H]1CCC[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(C)CC[C@@]2([C@]1(C)CC[C@@]1([C@H]2CC(CC1)(C)C)C)C
IMPHY013264,OC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2[C@@H](N)C)CC=C1[C@]3(C)CC[C@@H](C1)N
IMPHY013265,CC(=O)[C@H]1CC[C@@]2([C@@H]1CC[C@H]1[C@@]2(C)CC[C@@H]2[C@]1(C)CCC(=O)C2(C)C)C
IMPHY013266,C/C/1=C/CCC2=C[C@H]([C@H]3[C@H](C1)OC(=O)C3=C)OC2=O
IMPHY013267,CN[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)O)C
IMPHY013268,COc1ccc(cc1O)c1cc(=O)oc2c1cc(O)c(c2)OC
IMPHY013269,Oc1ccc2c(c1)oc1-c3ccc(c(c3COc1c2=O)O)O
IMPHY013270,Oc1cc(O)c2c(c1)O[C@@H]([C@@H]([C@H]2c1c(O)cc(c2c1O[C@@H]([C@@H](C2)OC(=O)c1cc(O)c(c(c1)O)O)c1ccc(c(c1)O)O)O)O)c1ccc(c(c1)O)O
IMPHY013271,COc1c(OC[C@H](C(O)(C)C)O)c2occc2c2c1ccc(=O)o2
IMPHY013272,O[C@H]1CC[C@]2(C(=CC[C@@H]3[C@@H]2CC[C@]2([C@H]3CC[C@@H]2[C@@H](/C=C/C(C)C)C)C)C1)C
IMPHY013273,OCC1OC(OCC2(C)C(CCC3(C2CCC2(C3CC=C3C2(C)CCC2(C3CC(CC2)(C)C)C(=O)OC2OCC(C(C2O)OC2OC(CO)C(C(C2O)O)O)O)C)C)OC2OC(CO)C(C(C2O)O)O)C(C(C1O)O)O
IMPHY013274,c1ccc(cc1)CNc1ncnc2c1nco2
IMPHY013275,C=CCCCCCC1OC1CC#CC#CC(OC(=O)C)CC
IMPHY013276,COc1cc(CCc2cc(O)cc(c2)O)ccc1O
IMPHY013277,OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@@H]3[C@H]2[C@@](C)(O)C[C@H]3OC(=O)c2cc(OC)c(c(c2)OC)O)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY013278,CCC(c1cc2OC(C)(C)C=Cc2c(=O)o1)C
IMPHY013279,C/C(=CC=CC=C(C=CC=C(C=CC1OC1(C)CCC=C(C)C)/C)/C)/C=C/C=C(/C=C/C=C(/CCC=C(C)C)C)C
IMPHY013280,C=CC(c1cc(C2COc3c(C2)ccc(c3)O)c(c(c1OC)O)OC)(C)C
IMPHY013281,CCCCCCCCCCCCCCCCCCCCCCCC(CCC/C=C/CC)C
IMPHY013282,CC(=O)O[C@H]1[C@H](C)C[C@H]2/C/1=C/[C@H](C)C(=O)C[C@H](/C=C/[C@H](C2=O)C)C(=C)C
IMPHY013283,O[C@H]1CCN2[C@@H]([C@@H]1O)[C@H]1C[C@@H](C2)[C@@H]2N(C1)C(=O)CCC2
IMPHY013284,O=C1O[C@]2([C@](C1)(O)C(C)(C)CCC2)C
IMPHY013285,Cc1cc(O)c2c(c1)C(=O)C=C(C2=O)c1c(C)cc(c2c1C(=O)C=CC2=O)O
IMPHY013286,O=C[C@@H]([C@H]([C@@H]1OC(=O)c2cc(O)c(c(c2-c2c(C(=O)OC[C@H]1O)cc(c(c2O)O)Oc1c(cc(c(c1O)O)O)C(=O)O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(c(c3-c3c(C(=O)O[C@H]2[C@@H]([C@H]1OC(=O)c1cc(O)c(c(c1)O)O)OC(=O)c1cc(O)c(c(c1)O)O)cc(O)c(c3O)O)O)O)O)O)OC(=O)c1cc(O)c(c(c1)O)O)OC(=O)c1cc(O)c(c(c1)O)O
IMPHY013287,OCC(C(C(C(OC(=O)c1cc(O)c(c(c1Oc1cc2C(=O)OC3C(OCC(=O)c4c(-c2c(c1O)O)c(O)c(c(c4)O)O)OC(C(C3OC(=O)c1cc(O)c(c(c1)O)O)OC(=O)c1cc(O)c(c(c1)O)O)OC(=O)c1cc(O)c(c(c1Oc1cc2c(=O)oc3c4c2c(c1O)oc(=O)c4cc(c3O)O)O)O)O)O)C=O)OC(=O)c1cc(O)c(c(c1)O)O)O)O
IMPHY013288,Oc1cc(O)c(c(c1)O)C[C@@H]([C@@H](c1c(O)cc(c2c1O[C@H]([C@H](C2)O)c1ccc(c(c1)O)O)O)c1ccc(c(c1)O)O)O
IMPHY013289,OCC12C(O)CC(CC2(O)CCC2C1C(O)CC1(C2(O)CCC1C1=CC(=O)OC1)C)OC1OC(C)C(C(C1O)O)O.O.O.O.O.O.O.O.O
IMPHY013290,OCC(OC=O)CO
IMPHY013291,CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)CC
IMPHY013292,OCOc1ccccc1C=O
IMPHY013293,CC(=CCC/C(=CC(O)O)/C)C
IMPHY013294,CC/C=C/C=C/C=C(C)C
IMPHY013295,O=CCC(/C(=C/C)/C=O)CC(=O)OCCc1ccc(c(c1)O)O
IMPHY013296,Oc1cc(O)c(c(c1)O)C(=O)c1cc(O)cc(c1)O
IMPHY013297,CO[C@H]1[C@H](OC(=O)C)[C@H](O[C@H]2CC[C@]3([C@@H](C2)C[C@H]2[C@@]4([C@@H]3CC[C@]3([C@]4(O)CC[C@@H]3C3=CC(=O)OC3)C)O2)C)O[C@H]([C@@H]1O)C
IMPHY013298,CO[C@H]1C[C@H](O[C@H]2CC[C@]3([C@](C2)(O)CC[C@@H]2[C@@H]3CC[C@]3([C@]2(O)CC[C@@H]3C2=CC(=O)OC2)C)C=O)O[C@@H]([C@H]1O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O)C
IMPHY013299,CCCCCCCCCCCC/C=C/C=C/C=C/O
IMPHY013300,CCCC/C=C/C=C/O
IMPHY013301,SCC(C(=O)NCC(=O)[O-])NC(=O)CCC(C(=O)[O-])[NH3+]
IMPHY013302,CC(=O)[C@@]1(O)CC[C@]2([C@H]1CC[C@@]1([C@@H]2CC[C@H]2[C@@]1(C)CC[C@@H]1[C@]2(C)CCCC1(C)C)C)C
IMPHY013303,OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)c1c(ccc2c1occ(c2=O)c1ccc(cc1)O)O[C@H]1OC[C@H]([C@@H]([C@H]1O)O)O
IMPHY013304,O=C1O[C@@H]2CCN3[C@@H]2C(=CC3)COC(=O)[C@]([C@H]([C@H]1C)C)(C)O
IMPHY013305,OC[C@H]1O[C@@H](Oc2cccc3c2[nH]c2c3nc3c(c2)cccc3)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY013306,COc1cc2CCN([C@@H]3c2c2c1Oc1cc4CCN[C@H](c4cc1O2)Cc1ccc(c(Oc2ccc(C3)cc2)c1)O)C
IMPHY013307,OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@@]3([C@H]2[C@@](C)(O)[C@H]([C@H]3O)O)O)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY013308,COc1cc2CC[N@+]3([C@H](c2cc1OC)Cc1c(C3)c(OC)c(cc1)OC)[O-]
IMPHY013309,CC1CCC=C2C1(C)CC(CC2)C(O)(C)C
IMPHY013310,OC[C@H]1O[C@@H](OC(=O)[C@]2(C)CCC[C@@]3([C@@H]2CC[C@]24[C@H]3[C@@H](O)C[C@H](C2)C(=C)[C@H]4O)C)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY013311,OC[C@H]1O[C@@H](OC(=O)[C@]2(C)CCC[C@@]3([C@@H]2CC[C@]24[C@H]3[C@@H](O)C[C@H](C2)C(=C)C4=O)C)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY013312,CC(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2CC(=O)[C@]2([C@@]1(C)CC[C@@]1([C@H]2CC(C)(C)CC1)C)O)C)C
IMPHY013313,CC(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2CC(=O)[C@]2([C@@]1(C)[C@@H](O)C[C@@]1([C@H]2CC(C)(C)CC1)C)O)C)C
IMPHY013314,Oc1ccc2c(c1)OC1(CC2c2oc3c(c2C1=O)c(cc(c3)c1oc2c(c1)ccc(c2)O)OC(=O)c1ccc(cc1O)O)C
IMPHY013315,COC(=O)C[C@H]1C(C)(C)[C@H](OC(=O)C)[C@H]2C(=O)[C@]1(C)[C@H]1CC[C@@]3([C@H]([C@]41[C@@H]2O4)CC(=O)O[C@H]3c1ccoc1)C
IMPHY013316,CCCC[C@@H](CCCCCCCC[C@@H](CC(=O)OC)O)O
IMPHY013317,OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OC(=O)[C@@]34CCC(C[C@H]4C4=CC[C@H]5[C@@]([C@@]4(CC3)C)(C)CC[C@@H]3[C@]5(C)CC[C@@H](C3(C)C)O[C@@H]3OC[C@@H]([C@@H]([C@H]3O[C@@H]3O[C@@H](C)[C@@H]([C@H]([C@H]3O)O)O)O)O)(C)C)[C@@H]([C@H]([C@@H]2O)O)O)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O)O
IMPHY013318,OCC(C1Cc2c(O1)c(CC=C(C)C)cc(c2)/C=C/C(=O)O)C
IMPHY013319,C=CCc1cc(OC)c(c(c1)OC)O[C@H]([C@@H](c1ccc(c(c1)OC)O)O)C
IMPHY013320,OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@@H]3[C@H]2[C@@](C)(O)[C@H]([C@H]3O)O)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY013321,OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C(=CC[C@@H]4[C@@H]3CC[C@]3([C@H]4C[C@H]4[C@@H]3[C@H](C)[C@]3(O4)CC[C@H](CO3)C)C)C2)C)[C@@H]([C@H]([C@H]1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)O
IMPHY013322,O[C@@H]1[C@@H]2[C@H](Cc3c([C@@]2(C)O)cco3)[C@@]2([C@]([C@H]1O)(O)C(C)(C)CC[C@@H]2O)C
IMPHY013323,COc1cc2CCN3[C@@]4(c2cc1O)C[C@@H](O)C=CC4=CC3
IMPHY013324,CCCC/C=C/C=C/C=CCCCCCCCC(=O)OC
IMPHY013325,OCC(C(C(C(=O)CO)O)O)O.OCC(C(C(C(C=O)O)O)O)O
IMPHY013326,O=c1oc2ccccc2cc1N1CCCCC1
IMPHY013327,COC[C@H]1O[C@H](OC)[C@@H]([C@H]([C@H]1OC(=O)C)OC(=O)C)OC(=O)C
IMPHY013328,COC[C@H]([C@H]([C@@H]([C@H](C=O)OC)OC)O)O
IMPHY013329,C=CC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2[C@]1(C)CCCC2)C
IMPHY013330,CO[C@H]1[C@@H](CO[C@@H]([C@@H]1OC)OC)OC(=O)C
IMPHY013331,OC/C=C(/C(CC=C(C)C)O)C
IMPHY013332,CCCCCCCCCCCCC/C=C/O
IMPHY013333,CCCCCCCCC/C=C/O
IMPHY013334,CSSCC(=O)C
IMPHY013335,COc1c(OC)c(OC)c2c(c1OC)c(=O)c1c(o2)c(OC)c(cc1)OC
IMPHY013336,CC(CCC(C(=O)O)N)O
IMPHY013337,CCC(C(c1cc2ccccc2c(=O)o1)O)O
IMPHY013338,COc1cc(ccc1O)c1oc2cc(O)cc(c2c(=O)c1O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O
IMPHY013339,CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@@H](CO[C@H]1O[C@H](CN)[C@H]([C@@H]([C@H]1O)O)O)COC(=O)CCCCCCCCCCCCCCC
IMPHY013340,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](OC(=O)CCCCCCCCCCCCC)CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@@H]([C@H]1O)O)O
IMPHY013341,OC[C@H]1O[C@@H](OCc2ccccc2)[C@@H]([C@H]([C@@H]1O)[O-])OS(=O)(=O)O.[Na+]
IMPHY013342,COc1cc2c(cc1O[C@@H]1O[C@H](COC(=O)CC(=O)O)[C@H]([C@@H]([C@H]1O)O)O)occ(c2=O)c1ccc(cc1)O
IMPHY013343,COc1ccc(cc1O)CCO[C@@H]1O[C@H](CO[C@@H]2OC[C@@H]([C@@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)OC(=O)/C=C/c1ccc(c(c1)OC)O
IMPHY013344,O=C(NCC(c1ccc(cc1)O)O)/C=C/c1ccc(cc1)O
IMPHY013345,COc1cc(/C=C/C(=O)NCC(c2ccc(cc2)O)O)ccc1O
IMPHY013346,COC(=O)[C@@H]1C[C@]23[C@H]([C@]41Nc1c([C@@]54[C@H]3N(CC5)CC=C2)cccc1)C
IMPHY013347,COC(=O)C1CC23C=CCN4C3C3(C1Nc1c3cccc1)C(C2C)C4.Cl
IMPHY013348,CC(=O)c1c(OC)c(O)cc2c1oc(=O)cc2
IMPHY013349,OC[C@H]1O[C@@H](O[C@H]([C@]2(C)CC[C@H]3[C@@]([C@@]42O[C@@H]4C(=O)O)(C)C(=O)C[C@@H]2[C@]43COC(=O)C[C@@H]4OC2(C)C)c2cocc2)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY013350,COc1cc(/C=C/C(=O)O[C@H]2CC[C@]34[C@H](C2(C)C)CC[C@@]2([C@@]4(C3)CC[C@]3(C2CC[C@@H]3[C@@H](CCC(=C)C(C)C)C)C)C)ccc1O
IMPHY013351,CCCCCOC(=O)CCCCCCCCCC/C=C/CCC
IMPHY013352,C/C=C/C=C/CCCCCCCCCCCCCC(=O)OC
IMPHY013353,CCCCCOC(=O)CCCCCCCCC/C=C/CCC
IMPHY013354,CCCCC/C=CCCC=C
IMPHY013355,C=C1C(=O)O[C@H]2[C@H]1CC[C@@]1([C@@H]2[C@](C)(O)CC[C@H]1O)C
IMPHY013356,COc1cc2c(c(c1OC)OC)C(=O)c1c(C2=O)c(O)cc(c1O)C
IMPHY013357,[O-]C(=O)[C@H](Cn1cccn1)[NH3+]
IMPHY013358,CCC[C@H](/C=C/C=C/C=C/C#CC#CCCCO)O
IMPHY013359,CC(=CCCC1(C)C=Cc2c(O1)ccc(c2O)C(=O)/C=C/c1cc(O)ccc1O)C
IMPHY013360,O=C(c1cc(O)c2c(c1O)C=CC(O2)(C)C/C=C/C(O)(C)C)/C=C/c1ccccc1
IMPHY013361,Oc1ccc(cc1)/C=C/C(=O)c1cc(O)c2c(c1O)C=CC(O2)(C)C/C=C/C(O)(C)C
IMPHY013362,CC(=C)C(CCC1(C)C=Cc2c(O1)c(O)cc(c2O)C(=O)/C=C/c1ccc(cc1)O)O
IMPHY013363,C/C(=CCc1ccc(c(c1O)O)C(=O)/C=C/c1ccccc1O)/CCC=C(C)C
IMPHY013364,CC(=CCCC1(C)C=Cc2c(O1)cc(c(c2O)C(=O)/C=C/c1cc(O)ccc1O)O)C
IMPHY013365,CC(=CCCC1(C)C=Cc2c(O1)cc(c(c2O)C(=O)/C=C/c1c(O)cccc1O)O)C
IMPHY013366,OC[C@H]1O[C@@H](Oc2ccc(cc2)C2CC(=O)c3c(O2)cc(cc3O)O)[C@@H]([C@H]([C@@H]1O)O)O
IMPHY013367,O=C(OCC1O[C@@H](Oc2cc(O)c3c(c2)OC(CC3=O)c2ccc(cc2)O)C([C@H]([C@@H]1O)O)O)/C=C/c1ccc(cc1)O
IMPHY013368,O=C(OCC1O[C@@H](Oc2cc(O)c3c(c2)OC(CC3=O)c2ccc(cc2)O)C([C@H]([C@@H]1O)OC(=O)/C=C/c1ccc(cc1)O)O)/C=C/c1ccc(cc1)O
IMPHY013369,Oc1cc2O[C@@H](CC(=O)c2c(c1)O)c1ccc(cc1)O[C@@H]1OC(C)[C@@H](C([C@@H]1O)O)O
IMPHY013370,OCC1OC(OC2C(C)OC(C(C2O)O)Oc2cc(cc(c2O)C)C2CC(=O)c3c(O2)cc(cc3O)O)C(C(C1O)O)O
IMPHY013371,COc1ccc(cc1O)C1CC(=O)c2c(O1)cc(cc2O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O
IMPHY013372,OCC1O[C@@H](OC2[C@H](Oc3cc(O)c4c(c3)OC(CC4=O)c3ccc(c(c3)O)OC)OC([C@H]([C@@H]2O)O)CO[C@@H]2OC(C)[C@@H](C([C@@H]2O)O)O)C([C@H]([C@@H]1O)O)O
IMPHY013373,OCC1O[C@@H](Oc2ccc(cc2)C2CC(=O)c3c(O2)cc(cc3OC)O)C([C@H]([C@@H]1O)O)O
IMPHY013374,COc1cc(O)c2c(c1CC=C(C)C)O[C@@H](CC2=O)c1ccc(cc1)O
IMPHY013375,O=C1O[C@H](C(=C1)/C=C/[C@H]1C(=CC(=O)[C@@H]2[C@]1(C)CCCC2(C)C)C)O
IMPHY013376,CCC[C@H](CC/C=C/C=C/C#CC#C/C=C/CO)O
IMPHY013377,OC(=O)[C@@H]1CCC[N+]1(C)C.[Cl-]
IMPHY013378,C[C@@]1(O)C[C@@]23C[C@H]1CCC3[C@@]1(C(CC2)C(C)(C)CCC1)C
IMPHY013379,OC(=O)CC(=O)OCC1O[C@@H](Oc2cc(O)cc3c2cc(O[C@@H]2OC(COC(=O)/C=C/c4ccc(cc4)O)[C@@H](C(C2O)O)O)c([o+]3)c2ccc(cc2)O)C([C@H]([C@@H]1O)O)O
IMPHY013380,OCC1O[C@@H](Oc2cc(O)cc3c2cc(O[C@@H]2OC(COC(=O)/C=C/c4ccc(c(c4)O)O)[C@@H](C(C2O)O)O)c([o+]3)c2cc(O)c(c(c2)O)O)C([C@H]([C@@H]1O)O)O
IMPHY013381,O=C(/C=C/c1ccc(c(c1)O)O)OCC1O[C@@H](Oc2cc3c(cc(cc3[o+]c2c2cc(O)c(c(c2)O)O)O)O[C@@H]2OC(COC(=O)CC(=O)O)[C@H]([C@@H](C2O)O)O)C(C([C@H]1O)O)O
IMPHY013382,OC(=O)CC(=O)OCC1O[C@@H](Oc2cc(O)cc3c2cc(O[C@@H]2OC(COC(=O)/C=C/c4ccc(cc4)O)[C@H](C(C2O)O)O)c([o+]3)c2cc(O)c(c(c2)O)O)C([C@H]([C@@H]1OC(=O)CC(=O)O)O)O
IMPHY013383,OCC1O[C@@H](Oc2cc(O)cc3c2cc(O[C@@H]2OC(CO[C@@H]4OC(C)[C@@H]([C@@H](C4O)O)O)[C@H](C(C2O)O)O)c([o+]3)c2cc(OC)c(c(c2)OC)O)C([C@H]([C@@H]1O)O)O
IMPHY013384,OCC1O[C@@H](Oc2cc3c(O[C@@H]4OC(COC(=O)CC(=O)C)[C@H]([C@@H](C4O)O)O)cc(cc3[o+]c2c2cc(OC)c(c(c2)OC)O)O)C(C([C@@H]1O)O)O
IMPHY013385,OCC1O[C@@H](Oc2cc(OC)cc3c2CC[C@H](O3)c2ccc(cc2)OC)C([C@H]([C@@H]1O)O)O
IMPHY013386,OCC1O[C@@H](Oc2cc(OC)cc3c2CCC(O3)c2ccc(c(c2)OC)OC)C([C@H]([C@@H]1O)O)O
IMPHY013387,OCC1O[C@@H](Oc2cc3occ(c(=O)c3cc2OC)c2cc3OCOc3cc2OC)C([C@H]([C@@H]1O)O)O
IMPHY013388,OCC1O[C@@H](Oc2ccc3c(c2O)occ(c3=O)c2ccc(cc2)OC)C([C@H]([C@@H]1O)O)O[C@@H]1OC(C)[C@@H]([C@@H](C1O)O)O
IMPHY013389,COc1ccc(cc1)c1coc2c(c1=O)c(O)cc(c2)O[C@@H]1OC(CO[C@@H]2OC(C)[C@@H](C([C@@H]2O)O)O)[C@H]([C@@H](C1O)O)O
IMPHY013390,COc1c(CC=C(C)C)cc(cc1OC)c1coc2c(c1=O)c(O)cc(c2)O
IMPHY013391,COc1cc(c(c(c1OC)CC=C(C)C)O)c1coc2c(c1=O)c(O)cc(c2)O
IMPHY013392,COc1cc(OC)c2c(c1)occ(c2=O)c1cc(OC)c(cc1OC)OC
IMPHY013393,COc1cc(O[C@@H]2OC(C)[C@@H]([C@@H](C2O)O)O)c(c2c1c(=O)c(co2)c1ccc(cc1)OC)C
IMPHY013394,COc1cc(O)c2c(c1[C@@H]1O[C@@H](C)[C@@H](C(C1O)O)O)occ(c2=O)c1ccc(cc1)OC
IMPHY013395,OCC1O[C@@H](Oc2cc3occ(c(=O)c3c(c2OC)O)c2ccc(cc2)OC)C([C@H]([C@@H]1O)O)O
IMPHY013396,CC(=C)C1Oc2c(C1)c1OC3COc4c(C3C(=O)c1cc2)cc1c(c4)OCO1
IMPHY013397,COc1cc2c(cc1OC)OCC1C2C(O)c2c(O1)c1ccoc1cc2
IMPHY013398,COc1cc2c(cc1OC)OCCC2C(=O)c1ccc2c(c1O)C[C@@H](O2)C(=C)C
IMPHY013399,Oc1ccc2c(c1)OC1C2COc2c1cc1ccoc1c2
IMPHY013400,COc1c(O)cc2c(c1OC)OCC1C2Oc2c1cc1c(c2)OCO1
IMPHY013401,COc1c(ccc(c1O)OC)C1=Cc2c(OC1)cc(cc2)O
IMPHY013402,COc1cccc(c1)c1cc(=O)c2c(o1)cc1c(c2)cco1
IMPHY013403,OCC1O[C@@H](Oc2ccc3c(c2)oc(cc3=O)c2cc(O)c(c(c2)O)O)C([C@H]([C@@H]1O)O)O
IMPHY013404,OCC1O[C@@H](Oc2cc(OC)cc3c2c(=O)cc(o3)c2ccccc2O)C([C@H]([C@@H]1O)O)O
IMPHY013405,OCC1O[C@@H](Oc2ccc(cc2)c2cc(=O)c3c(o2)c(c(cc3O)O)[C@@H]2O[C@@H](CO)[C@H](C(C2O)O)O)C(C([C@H]1O)O)O
